interaction_id,escalated,channel,client_type,issue_type,fcr,csat_score,aht_seconds,ad_spend_recovered,sentiment,date,probabilidad_escalamiento,prediccion_050,nivel_riesgo
8609,0,Email,User,Ad Billing,1,4,360,0.0,Neutral,2025-04-09,0.20464397805507006,0,Bajo
194,1,Voice,Advertiser,Ad Billing,1,3,584,212.04,Neutral,2025-04-14,0.2129032794229444,0,Bajo
7235,0,Voice,User,Content Violation,1,5,783,0.0,Negative,2025-04-25,0.200056987382062,0,Bajo
9146,0,Chat,Business Page,General Support,0,5,753,0.0,Neutral,2025-04-14,0.18053289992214816,0,Bajo
4470,0,Email,Business Page,Page Management,1,5,461,0.0,Negative,2025-04-03,0.20351810332708556,0,Bajo
8372,0,Email,Advertiser,General Support,1,3,282,0.0,Negative,2025-04-28,0.2448138198794003,0,Bajo
1935,1,Email,Advertiser,Page Management,1,2,414,0.0,Neutral,2025-04-17,0.1997694816406598,0,Bajo
5463,0,Chat,Business Page,General Support,0,5,539,0.0,Neutral,2025-04-07,0.18945086670523859,0,Bajo
8787,0,Chat,Advertiser,General Support,1,1,513,0.0,Positive,2025-04-19,0.19496000891586912,0,Bajo
9004,0,Email,Advertiser,Account Access,0,1,534,0.0,Negative,2025-04-13,0.20122969846802832,0,Bajo
9282,0,Chat,Business Page,Content Violation,0,2,450,0.0,Negative,2025-04-17,0.18868150668967207,0,Bajo
5211,0,Chat,User,Content Violation,1,4,436,0.0,Neutral,2025-04-20,0.18415929531863323,0,Bajo
4067,0,Email,Advertiser,Page Management,1,4,655,0.0,Neutral,2025-04-19,0.20594556817428236,0,Bajo
1332,1,Chat,User,Account Access,1,5,634,0.0,Neutral,2025-04-08,0.19994360180889648,0,Bajo
5360,1,Chat,Advertiser,Account Access,1,3,632,0.0,Negative,2025-04-24,0.21185956237206752,0,Bajo
1619,0,Voice,User,Page Management,1,5,708,0.0,Neutral,2025-04-21,0.2056023086329807,0,Bajo
4663,1,Email,User,General Support,1,5,474,0.0,Neutral,2025-04-22,0.20245064934984525,0,Bajo
3998,0,Chat,User,Page Management,0,3,585,0.0,Negative,2025-04-05,0.21171825819115858,0,Bajo
1654,0,Email,Advertiser,Page Management,1,3,781,0.0,Neutral,2025-04-17,0.2063500705229643,0,Bajo
5248,1,Email,Advertiser,Page Management,1,5,351,0.0,Positive,2025-04-10,0.21305144703288081,0,Bajo
3311,0,Chat,Business Page,Page Management,1,5,706,0.0,Negative,2025-04-28,0.20283612910215912,0,Bajo
139,0,Email,Advertiser,General Support,0,5,782,0.0,Negative,2025-04-21,0.20332538090925442,0,Bajo
972,0,Email,Business Page,General Support,1,5,411,0.0,Neutral,2025-04-23,0.1947954803963261,0,Bajo
3760,0,Email,Advertiser,Content Violation,1,5,574,0.0,Neutral,2025-04-19,0.1785022441157757,0,Bajo
9215,1,Chat,Business Page,Ad Billing,1,1,358,0.0,Neutral,2025-04-13,0.1982221661723086,0,Bajo
6654,0,Chat,User,Account Access,1,5,488,0.0,Negative,2025-04-09,0.21884741370207653,0,Bajo
4769,0,Chat,Advertiser,Ad Billing,1,4,624,358.38,Positive,2025-04-05,0.18886907196437247,0,Bajo
6585,0,Email,Advertiser,Ad Billing,1,2,480,689.82,Negative,2025-04-15,0.23397187242842388,0,Bajo
8017,1,Chat,Advertiser,General Support,1,4,599,0.0,Negative,2025-04-24,0.20446990812068025,0,Bajo
3917,0,Voice,Advertiser,Page Management,1,5,898,0.0,Neutral,2025-04-21,0.2074057492455574,0,Bajo
4664,0,Chat,Business Page,Account Access,1,5,487,0.0,Neutral,2025-04-04,0.19493033602433624,0,Bajo
7571,0,Email,Advertiser,Account Access,1,5,609,0.0,Negative,2025-04-05,0.21008435813689952,0,Bajo
6894,0,Chat,Advertiser,Page Management,1,3,434,0.0,Neutral,2025-04-17,0.1988760348164657,0,Bajo
9913,0,Chat,User,Ad Billing,0,5,820,0.0,Neutral,2025-04-29,0.18704754697007747,0,Bajo
4522,0,Voice,Advertiser,Content Violation,1,4,584,0.0,Neutral,2025-04-21,0.1942661801238805,0,Bajo
5755,0,Voice,User,General Support,1,5,689,0.0,Positive,2025-04-02,0.19695742810723904,0,Bajo
1050,0,Chat,User,General Support,1,4,630,0.0,Negative,2025-04-19,0.2136331665779287,0,Bajo
4981,0,Email,Business Page,Content Violation,0,4,673,0.0,Positive,2025-04-06,0.17867900233200057,0,Bajo
2285,0,Email,User,General Support,0,5,749,0.0,Positive,2025-04-18,0.1942421508904716,0,Bajo
9178,0,Chat,Business Page,General Support,0,5,550,0.0,Neutral,2025-04-19,0.18983975214197094,0,Bajo
296,0,Email,Advertiser,Content Violation,1,4,683,0.0,Negative,2025-04-19,0.1896115806276093,0,Bajo
2424,1,Chat,User,Ad Billing,0,2,703,0.0,Positive,2025-04-07,0.19314702440465542,0,Bajo
8757,0,Chat,Business Page,Ad Billing,1,4,619,0.0,Negative,2025-04-08,0.20229820837511175,0,Bajo
246,0,Chat,User,Page Management,1,4,561,0.0,Negative,2025-04-16,0.21644057218601612,0,Bajo
5771,0,Chat,User,Page Management,1,5,390,0.0,Negative,2025-04-24,0.2157847429421593,0,Bajo
925,0,Email,Advertiser,General Support,1,2,602,0.0,Positive,2025-04-24,0.2005356479571394,0,Bajo
7843,0,Chat,Business Page,Page Management,1,4,536,0.0,Negative,2025-04-11,0.20253252347089512,0,Bajo
7469,0,Voice,Business Page,Ad Billing,1,3,843,0.0,Neutral,2025-04-03,0.17720655793085757,0,Bajo
7233,0,Email,User,General Support,1,4,647,0.0,Neutral,2025-04-13,0.20331214354664215,0,Bajo
4539,0,Chat,Business Page,General Support,0,3,643,0.0,Neutral,2025-04-08,0.1885788166768208,0,Bajo
9373,0,Chat,Advertiser,General Support,1,4,487,0.0,Negative,2025-04-29,0.20924451548515616,0,Bajo
9664,0,Chat,User,Content Violation,1,3,611,0.0,Positive,2025-04-28,0.19308488860880524,0,Bajo
8214,0,Email,Business Page,Content Violation,1,4,603,0.0,Negative,2025-04-01,0.1766923194581672,0,Bajo
7165,0,Voice,Advertiser,Account Access,0,5,610,0.0,Negative,2025-04-28,0.21031503222898484,0,Bajo
1347,0,Email,User,General Support,1,2,679,0.0,Neutral,2025-04-15,0.20511660109252405,0,Bajo
7196,0,Chat,User,General Support,0,4,678,0.0,Neutral,2025-04-27,0.19397556586057435,0,Bajo
8607,0,Voice,Business Page,Page Management,1,4,660,0.0,Neutral,2025-04-02,0.19909233355707903,0,Bajo
7154,0,Chat,Advertiser,Page Management,1,3,560,0.0,Positive,2025-04-07,0.19906437453902903,0,Bajo
2903,1,Email,User,Account Access,1,3,663,0.0,Negative,2025-04-17,0.22094995558548303,0,Bajo
8217,1,Chat,User,Account Access,1,3,723,0.0,Negative,2025-04-07,0.21102505234560284,0,Bajo
7106,0,Voice,Advertiser,Account Access,1,4,387,0.0,Neutral,2025-04-20,0.21890347635446403,0,Bajo
3826,0,Email,User,Page Management,0,5,485,0.0,Neutral,2025-04-09,0.20044723134866602,0,Bajo
7202,0,Email,Business Page,General Support,1,5,724,0.0,Positive,2025-04-15,0.18505063464459803,0,Bajo
6977,0,Email,User,General Support,0,4,603,0.0,Positive,2025-04-16,0.1940389414136989,0,Bajo
6985,0,Email,User,General Support,1,5,715,0.0,Neutral,2025-04-29,0.19705153992607008,0,Bajo
4024,0,Voice,User,Ad Billing,1,3,676,0.0,Neutral,2025-04-26,0.21008997538724133,0,Bajo
8664,0,Voice,Advertiser,Ad Billing,0,5,781,199.68,Negative,2025-04-13,0.20838225396094706,0,Bajo
2567,0,Chat,Business Page,General Support,1,5,763,0.0,Neutral,2025-04-22,0.18393267207599978,0,Bajo
802,0,Chat,User,Ad Billing,0,4,358,0.0,Neutral,2025-04-10,0.1919174858148212,0,Bajo
9686,0,Voice,Business Page,General Support,1,4,717,0.0,Positive,2025-04-11,0.1874147187865541,0,Bajo
7343,0,Voice,Advertiser,Page Management,0,4,729,0.0,Negative,2025-04-10,0.2027716895499268,0,Bajo
6084,0,Email,Business Page,General Support,1,4,602,0.0,Negative,2025-04-25,0.20919970783915312,0,Bajo
5186,0,Chat,Business Page,Account Access,0,5,466,0.0,Positive,2025-04-25,0.19563757157174028,0,Bajo
1448,0,Voice,User,Content Violation,1,5,806,0.0,Negative,2025-04-08,0.19544501970342507,0,Bajo
1170,0,Voice,Advertiser,Account Access,0,4,668,0.0,Negative,2025-04-25,0.20586121886727898,0,Bajo
3961,0,Chat,User,Content Violation,1,5,580,0.0,Neutral,2025-04-10,0.17794321678263952,0,Bajo
7860,0,Chat,User,Page Management,0,5,670,0.0,Negative,2025-04-17,0.20864379614897285,0,Bajo
2501,0,Chat,Business Page,Ad Billing,0,5,421,0.0,Neutral,2025-04-06,0.18111932029707475,0,Bajo
5031,1,Chat,Advertiser,Content Violation,1,5,335,0.0,Neutral,2025-04-15,0.20542502178900032,0,Bajo
6739,0,Chat,User,Account Access,1,5,638,0.0,Positive,2025-04-24,0.197765146214991,0,Bajo
394,0,Email,Advertiser,Content Violation,0,4,574,0.0,Positive,2025-04-14,0.19156276479089016,0,Bajo
7072,1,Chat,Advertiser,Ad Billing,1,1,611,199.53,Positive,2025-04-13,0.20413788334946106,0,Bajo
6007,0,Email,User,Content Violation,0,5,651,0.0,Negative,2025-04-15,0.19029938587250386,0,Bajo
8348,0,Voice,User,Ad Billing,1,5,485,0.0,Negative,2025-04-03,0.22250228369803307,0,Bajo
3786,0,Email,Advertiser,Account Access,1,4,595,0.0,Positive,2025-04-07,0.1999639663848244,0,Bajo
1938,0,Email,Advertiser,Ad Billing,1,5,761,813.53,Negative,2025-04-02,0.2757849015577114,0,Bajo
1081,0,Chat,Advertiser,Content Violation,1,4,619,0.0,Negative,2025-04-22,0.18000882744866153,0,Bajo
7686,0,Email,Advertiser,Account Access,0,5,615,0.0,Neutral,2025-04-02,0.19831133809278348,0,Bajo
8814,0,Chat,Advertiser,Content Violation,1,3,655,0.0,Positive,2025-04-21,0.1963139402922515,0,Bajo
7994,0,Email,Advertiser,Content Violation,1,4,520,0.0,Neutral,2025-04-07,0.18667339466720864,0,Bajo
7083,0,Voice,Advertiser,General Support,1,5,458,0.0,Neutral,2025-04-01,0.20737235365784767,0,Bajo
4072,0,Email,User,General Support,1,5,844,0.0,Neutral,2025-04-11,0.18056533200053843,0,Bajo
7273,1,Voice,Advertiser,Ad Billing,1,5,508,564.18,Neutral,2025-04-17,0.2259708279684007,0,Bajo
2331,0,Chat,Advertiser,General Support,1,4,628,0.0,Positive,2025-04-06,0.18627523276041313,0,Bajo
8227,0,Chat,Business Page,Page Management,1,4,436,0.0,Negative,2025-04-23,0.2019439238082354,0,Bajo
2718,0,Chat,Business Page,Account Access,1,4,453,0.0,Neutral,2025-04-24,0.19717299189342813,0,Bajo
2689,0,Email,User,General Support,1,3,575,0.0,Positive,2025-04-15,0.20059053908708094,0,Bajo
9107,0,Chat,User,Ad Billing,1,4,626,0.0,Neutral,2025-04-12,0.19681415973489919,0,Bajo
3082,1,Email,User,Account Access,1,2,653,0.0,Neutral,2025-04-17,0.2136715869815297,0,Bajo
6953,0,Voice,Business Page,Content Violation,1,1,617,0.0,Positive,2025-04-02,0.20639634698591933,0,Bajo
8785,0,Email,Business Page,Ad Billing,1,2,590,0.0,Neutral,2025-04-01,0.19505412338503156,0,Bajo
2376,1,Chat,User,Ad Billing,0,5,760,0.0,Negative,2025-04-02,0.20231708726569048,0,Bajo
2033,0,Email,Business Page,General Support,1,5,494,0.0,Neutral,2025-04-29,0.1935138844818697,0,Bajo
6023,0,Voice,Business Page,Content Violation,1,4,644,0.0,Neutral,2025-04-01,0.1751289160672876,0,Bajo
1261,1,Voice,Advertiser,Page Management,1,2,632,0.0,Positive,2025-04-08,0.21537638349516972,0,Bajo
6874,0,Chat,User,Page Management,0,5,549,0.0,Neutral,2025-04-11,0.2020081904438922,0,Bajo
1368,0,Chat,Business Page,General Support,1,2,514,0.0,Negative,2025-04-18,0.21582572191305466,0,Bajo
3609,0,Email,Business Page,Account Access,1,5,496,0.0,Neutral,2025-04-17,0.19314106792310665,0,Bajo
1916,0,Chat,User,Account Access,1,4,331,0.0,Positive,2025-04-23,0.21883464400814961,0,Bajo
9862,0,Chat,Business Page,Account Access,1,5,503,0.0,Neutral,2025-04-26,0.1946036650593674,0,Bajo
4510,1,Voice,Business Page,Account Access,1,3,786,0.0,Neutral,2025-04-27,0.19363379360697858,0,Bajo
4327,1,Email,User,Account Access,1,2,706,0.0,Positive,2025-04-18,0.20999530805268846,0,Bajo
9280,0,Chat,User,Ad Billing,1,3,549,0.0,Neutral,2025-04-06,0.20322044619924376,0,Bajo
9273,0,Chat,User,Ad Billing,1,4,616,0.0,Positive,2025-04-13,0.20148907312150147,0,Bajo
5495,0,Voice,User,Page Management,1,5,588,0.0,Positive,2025-04-04,0.21456255411574102,0,Bajo
9212,1,Chat,Business Page,General Support,1,4,561,0.0,Negative,2025-04-15,0.2084539949882,0,Bajo
6068,0,Email,User,General Support,1,3,560,0.0,Negative,2025-04-02,0.2231301777874735,0,Bajo
2116,0,Email,Advertiser,Page Management,1,4,617,0.0,Positive,2025-04-15,0.1978689971705993,0,Bajo
8387,1,Chat,Advertiser,Content Violation,0,3,777,0.0,Negative,2025-04-06,0.20569566616908047,0,Bajo
1532,1,Chat,User,Ad Billing,0,5,680,0.0,Negative,2025-04-17,0.20080572251598386,0,Bajo
4252,0,Chat,Advertiser,Ad Billing,1,4,473,815.41,Negative,2025-04-16,0.2958230980937319,0,Bajo
6273,1,Voice,User,Ad Billing,0,4,726,0.0,Positive,2025-04-21,0.19982211210215267,0,Bajo
2600,1,Voice,Business Page,General Support,1,4,687,0.0,Positive,2025-04-03,0.19009744041570337,0,Bajo
7664,0,Chat,User,Account Access,0,2,714,0.0,Negative,2025-04-28,0.20359814408889554,0,Bajo
7564,0,Email,User,General Support,1,3,623,0.0,Positive,2025-04-18,0.19507867445856875,0,Bajo
9225,0,Email,User,Content Violation,1,3,517,0.0,Positive,2025-04-14,0.19880863129615614,0,Bajo
5397,0,Voice,Business Page,Page Management,0,1,687,0.0,Neutral,2025-04-17,0.20222522603410162,0,Bajo
1140,0,Chat,User,Content Violation,1,4,589,0.0,Negative,2025-04-22,0.18560270441976912,0,Bajo
7037,1,Chat,Business Page,Content Violation,1,2,687,0.0,Neutral,2025-04-24,0.18308160012515987,0,Bajo
1348,0,Chat,User,Account Access,1,5,505,0.0,Positive,2025-04-21,0.20720046690992192,0,Bajo
9619,1,Email,Advertiser,Account Access,1,1,566,0.0,Negative,2025-04-10,0.20373335939247256,0,Bajo
9015,0,Voice,Business Page,Page Management,0,5,865,0.0,Positive,2025-04-06,0.1719570467064367,0,Bajo
5671,0,Email,User,Account Access,0,1,685,0.0,Positive,2025-04-03,0.2006749950982929,0,Bajo
83,0,Email,User,Account Access,1,4,799,0.0,Negative,2025-04-29,0.20271945861226168,0,Bajo
9990,1,Chat,User,Content Violation,1,3,535,0.0,Positive,2025-04-26,0.19437663384010956,0,Bajo
1918,0,Voice,User,Page Management,1,5,866,0.0,Positive,2025-04-03,0.18875212728218188,0,Bajo
677,0,Email,Business Page,Page Management,1,4,407,0.0,Neutral,2025-04-02,0.19202007533842436,0,Bajo
6875,1,Chat,Advertiser,Account Access,0,4,724,0.0,Positive,2025-04-22,0.19051394296591612,0,Bajo
8219,1,Email,User,Ad Billing,1,5,779,0.0,Negative,2025-04-11,0.20391914038100528,0,Bajo
8798,1,Chat,Business Page,Page Management,1,5,636,0.0,Positive,2025-04-01,0.18719603665074488,0,Bajo
9628,0,Voice,Advertiser,Ad Billing,1,4,642,348.48,Neutral,2025-04-04,0.19842697379761115,0,Bajo
6250,0,Chat,Advertiser,Account Access,1,4,720,0.0,Positive,2025-04-02,0.19363911668746747,0,Bajo
4362,0,Chat,Business Page,Page Management,1,4,747,0.0,Positive,2025-04-23,0.18810956059399325,0,Bajo
2739,0,Chat,Business Page,Content Violation,1,3,706,0.0,Positive,2025-04-13,0.18521622715910013,0,Bajo
8001,0,Chat,Business Page,Account Access,0,5,561,0.0,Neutral,2025-04-16,0.19544886935611522,0,Bajo
2682,1,Email,User,Account Access,1,4,682,0.0,Neutral,2025-04-21,0.20528555124534012,0,Bajo
4741,0,Email,User,Content Violation,1,5,657,0.0,Positive,2025-04-24,0.18914401832361,0,Bajo
3094,0,Email,Advertiser,Account Access,0,4,533,0.0,Negative,2025-04-10,0.21358518374803462,0,Bajo
6680,1,Chat,User,Page Management,1,5,660,0.0,Negative,2025-04-12,0.2160904564392236,0,Bajo
9191,1,Email,Advertiser,Ad Billing,1,4,857,350.73,Positive,2025-04-25,0.18345439379263473,0,Bajo
2968,0,Chat,User,Ad Billing,1,5,346,0.0,Positive,2025-04-06,0.2057223544391488,0,Bajo
6141,0,Chat,User,General Support,1,5,464,0.0,Neutral,2025-04-09,0.19769698429067992,0,Bajo
1418,1,Chat,Advertiser,Content Violation,1,4,468,0.0,Neutral,2025-04-10,0.19151569196475385,0,Bajo
6688,0,Chat,Advertiser,Account Access,1,3,674,0.0,Positive,2025-04-28,0.1973249449244978,0,Bajo
8962,0,Email,Advertiser,Content Violation,1,5,551,0.0,Neutral,2025-04-21,0.18142143269654476,0,Bajo
4424,0,Voice,Advertiser,Content Violation,1,4,738,0.0,Neutral,2025-04-25,0.18686996485251947,0,Bajo
3374,0,Email,User,Page Management,1,4,413,0.0,Positive,2025-04-22,0.20219511586556946,0,Bajo
8915,0,Chat,Advertiser,General Support,0,5,793,0.0,Neutral,2025-04-20,0.18431658901800319,0,Bajo
9038,0,Email,Advertiser,Page Management,0,4,594,0.0,Neutral,2025-04-26,0.19544297802460542,0,Bajo
7177,0,Chat,Advertiser,General Support,1,5,644,0.0,Negative,2025-04-06,0.20178488157628724,0,Bajo
4503,1,Chat,Advertiser,General Support,1,3,569,0.0,Positive,2025-04-13,0.19475526385897168,0,Bajo
4476,0,Voice,Business Page,Ad Billing,1,4,451,0.0,Neutral,2025-04-19,0.20162487142740662,0,Bajo
5363,0,Voice,Business Page,Account Access,1,4,641,0.0,Neutral,2025-04-23,0.19364165102297937,0,Bajo
8130,0,Chat,Business Page,Content Violation,1,5,530,0.0,Positive,2025-04-29,0.17865297642739733,0,Bajo
1413,0,Chat,Business Page,General Support,1,5,689,0.0,Positive,2025-04-17,0.1858877069572665,0,Bajo
9783,0,Chat,User,General Support,0,5,616,0.0,Negative,2025-04-21,0.20999804417865364,0,Bajo
4639,1,Email,User,Page Management,1,4,849,0.0,Positive,2025-04-14,0.18384250305924235,0,Bajo
5503,1,Voice,Advertiser,Ad Billing,1,5,527,607.38,Neutral,2025-04-28,0.21774924338906756,0,Bajo
2546,1,Chat,Business Page,Page Management,1,4,590,0.0,Negative,2025-04-28,0.20299434759083915,0,Bajo
2280,0,Email,Advertiser,Account Access,1,4,689,0.0,Positive,2025-04-12,0.19987198434526987,0,Bajo
2606,0,Chat,Advertiser,Ad Billing,1,2,735,523.96,Negative,2025-04-25,0.19983982736314693,0,Bajo
4857,0,Chat,Business Page,Page Management,1,4,623,0.0,Neutral,2025-04-11,0.19033653362531827,0,Bajo
812,0,Email,Advertiser,Ad Billing,1,5,645,517.85,Negative,2025-04-19,0.20310071662717297,0,Bajo
8947,0,Email,User,Page Management,1,4,625,0.0,Negative,2025-04-08,0.21020098257361927,0,Bajo
650,0,Email,Business Page,Account Access,1,4,730,0.0,Negative,2025-04-05,0.20910267868079396,0,Bajo
3158,0,Chat,Business Page,Page Management,1,3,358,0.0,Positive,2025-04-11,0.2069838914590485,0,Bajo
528,1,Voice,Business Page,Account Access,1,3,464,0.0,Negative,2025-04-06,0.2222243432943864,0,Bajo
964,0,Email,Business Page,Content Violation,1,4,562,0.0,Neutral,2025-04-27,0.17090902614201745,0,Bajo
3913,0,Chat,Advertiser,Ad Billing,1,4,418,94.06,Neutral,2025-04-20,0.19631243471884047,0,Bajo
8078,0,Voice,Advertiser,General Support,0,4,536,0.0,Neutral,2025-04-22,0.20759874558062472,0,Bajo
177,0,Chat,User,Account Access,1,4,636,0.0,Negative,2025-04-04,0.20901548400398728,0,Bajo
1680,0,Chat,Advertiser,Content Violation,1,5,714,0.0,Negative,2025-04-14,0.17745573943763301,0,Bajo
2770,0,Voice,User,Account Access,0,5,742,0.0,Negative,2025-04-12,0.2300534046133246,0,Bajo
856,1,Chat,User,Account Access,0,3,466,0.0,Neutral,2025-04-14,0.21038533073028018,0,Bajo
5718,0,Chat,User,Ad Billing,1,1,536,0.0,Positive,2025-04-28,0.20511942114924808,0,Bajo
4452,0,Chat,User,Content Violation,0,5,657,0.0,Neutral,2025-04-24,0.17611930429119285,0,Bajo
1527,0,Email,Advertiser,Ad Billing,0,4,636,712.29,Positive,2025-04-10,0.16484435483214607,0,Bajo
7882,0,Chat,Business Page,Ad Billing,1,5,655,0.0,Negative,2025-04-25,0.20223450523590245,0,Bajo
7309,0,Email,User,Account Access,1,5,604,0.0,Negative,2025-04-18,0.21382723733384845,0,Bajo
9202,1,Chat,User,Ad Billing,1,4,605,0.0,Neutral,2025-04-18,0.19890122245937122,0,Bajo
4338,0,Email,Business Page,Page Management,1,4,673,0.0,Negative,2025-04-28,0.2100717371455881,0,Bajo
3853,0,Chat,Advertiser,Content Violation,1,2,571,0.0,Neutral,2025-04-15,0.19256292308526135,0,Bajo
576,0,Email,Advertiser,Account Access,1,5,716,0.0,Negative,2025-04-02,0.20469790109186697,0,Bajo
7481,0,Chat,Business Page,Page Management,1,3,681,0.0,Negative,2025-04-10,0.2094381876110563,0,Bajo
3045,0,Chat,Advertiser,General Support,1,5,526,0.0,Negative,2025-04-23,0.20755252644034575,0,Bajo
9951,0,Chat,Business Page,Ad Billing,1,5,544,0.0,Positive,2025-04-12,0.19091322964808483,0,Bajo
6216,0,Voice,Business Page,Account Access,0,5,361,0.0,Negative,2025-04-04,0.2256814624272793,0,Bajo
1166,0,Chat,Advertiser,Account Access,0,5,638,0.0,Neutral,2025-04-09,0.19587126410865152,0,Bajo
1024,0,Email,User,Ad Billing,0,3,496,0.0,Positive,2025-04-07,0.19884617761987977,0,Bajo
7685,1,Chat,Business Page,Account Access,0,1,712,0.0,Negative,2025-04-12,0.1990338521097156,0,Bajo
7111,0,Chat,Business Page,Account Access,1,4,559,0.0,Neutral,2025-04-09,0.19630115031119605,0,Bajo
487,0,Email,Advertiser,Content Violation,1,5,727,0.0,Negative,2025-04-24,0.18369261733566275,0,Bajo
6069,0,Chat,User,Account Access,1,5,617,0.0,Positive,2025-04-01,0.19978223769390793,0,Bajo
8770,1,Voice,Advertiser,Account Access,1,5,529,0.0,Positive,2025-04-29,0.21573672060391133,0,Bajo
8140,0,Email,Advertiser,Page Management,1,5,719,0.0,Negative,2025-04-27,0.20673973060159864,0,Bajo
3233,0,Chat,User,General Support,1,5,546,0.0,Neutral,2025-04-15,0.20132030900937004,0,Bajo
2413,0,Email,Business Page,Page Management,1,4,415,0.0,Negative,2025-04-01,0.2057494359511068,0,Bajo
3729,0,Voice,Business Page,Ad Billing,1,5,404,0.0,Neutral,2025-04-27,0.20729321551715904,0,Bajo
1262,1,Chat,Advertiser,Page Management,1,5,432,0.0,Negative,2025-04-13,0.20297494728476104,0,Bajo
9787,0,Email,Business Page,Page Management,1,5,595,0.0,Positive,2025-04-16,0.19650686539931642,0,Bajo
2680,0,Email,Advertiser,Account Access,0,4,814,0.0,Neutral,2025-04-23,0.1891965685517238,0,Bajo
5494,0,Email,Advertiser,General Support,1,5,612,0.0,Positive,2025-04-19,0.1943860236832783,0,Bajo
162,0,Chat,User,General Support,1,3,576,0.0,Neutral,2025-04-22,0.201915485725008,0,Bajo
4534,0,Email,Business Page,Page Management,1,5,654,0.0,Neutral,2025-04-01,0.19710807674311004,0,Bajo
2990,0,Voice,Business Page,Content Violation,1,5,565,0.0,Positive,2025-04-17,0.19530604594938678,0,Bajo
2010,0,Email,Business Page,General Support,0,5,631,0.0,Neutral,2025-04-01,0.1866812817593186,0,Bajo
1369,1,Voice,Business Page,Ad Billing,1,3,539,0.0,Positive,2025-04-26,0.20882251133972032,0,Bajo
479,0,Email,User,Ad Billing,0,3,307,0.0,Neutral,2025-04-23,0.20487533135194252,0,Bajo
6841,1,Email,Business Page,Content Violation,1,5,659,0.0,Neutral,2025-04-06,0.1678141297089487,0,Bajo
1841,0,Chat,Advertiser,Page Management,1,5,601,0.0,Neutral,2025-04-15,0.19322456791366213,0,Bajo
